,production_kg,superficie,taille_menage,age,nbre_heure_travail,lat,lng,culture_label_Arachide,culture_label_Bissap,culture_label_Mais,culture_label_Manioc,culture_label_Mil,culture_label_Niebe,culture_label_Pasteque,culture_label_Riz,culture_label_Sesame,culture_label_Sorgho
3375,600,2.0,6,46,63,14.2304389,-16.8679899,0,0,0,0,1,0,0,0,0,0
2671,400,2.0,12,35,84,14.085892,-16.068386,0,0,0,0,1,0,0,0,0,0
4671,500,1.089100003,9,51,42,42.3770029,-71.11666009999999,0,0,1,0,0,0,0,0,0,0
1917,200,0.75,12,33,42,14.0237471,-15.1873049,0,0,0,0,0,0,0,1,0,0
7524,1002,0.133320004,5,66,40,12.518889,-16.639299,0,0,0,0,0,0,0,1,0,0
1415,1800,2.0,5,25,56,14.6821999,-17.450951,1,0,0,0,0,0,0,0,0,0
4028,600,3.0,10,50,56,14.0233,-15.1083,1,0,0,0,0,0,0,0,0,0
6161,600,1.0,4,30,46,13.7725888,-13.6710059,0,0,1,0,0,0,0,0,0,0
6223,1350,2.0,3,83,53,14.8665572,-15.8994956,0,0,1,0,0,0,0,0,0,0
5977,250,1.0,7,51,54,14.747334,-17.5075953,1,0,0,0,0,0,0,0,0,0
1030,760,1.0,8,35,12,40.6413111,-73.77813909999999,0,0,0,0,0,0,1,0,0,0
3670,900,3.5,10,85,48,14.832029,-15.885219,1,0,0,0,0,0,0,0,0,0
1325,2000,0.5,7,38,35,14.6708543,-17.0673475,0,0,1,0,0,0,0,0,0,0
7613,400,1.0,10,29,48,14.3337037,-15.3306814,1,0,0,0,0,0,0,0,0,0
8207,600,0.5,14,62,20,12.953219,-16.558695,1,0,0,0,0,0,0,0,0,0
3483,675,1.0,9,58,20,13.1440754,-14.1059408,0,0,0,0,0,0,0,0,0,1
6241,300,0.200000003,17,55,30,15.2768199,-16.5260001,0,0,0,0,0,1,0,0,0,0
22,100,0.5,9,68,56,15.0711111,-15.4861111,1,0,0,0,0,0,0,0,0,0
8189,1300,2.0,6,53,48,14.697239,-15.646563,0,0,0,0,1,0,0,0,0,0
2346,600,2.0,12,36,56,13.8046184,-13.5798477,0,0,0,0,0,0,0,0,0,1
6772,200,0.75,6,60,3,14.7283024,-17.4373409,1,0,0,0,0,0,0,0,0,0
7704,1000,3.0,14,67,52,15.0,-16.416667,0,0,0,0,1,0,0,0,0,0
1049,200,0.25,9,78,36,14.6821999,-17.450951,0,0,0,0,0,0,0,1,0,0
1029,600,2.0,8,35,12,40.6413111,-73.77813909999999,0,0,0,0,0,1,0,0,0,0
1104,425,0.5,7,40,42,12.7033366,-12.2547919,0,0,0,0,0,0,0,0,0,1
4794,450,0.5,20,70,42,12.3735906,-12.3836197,0,0,0,0,0,0,0,1,0,0
3758,3400,8.0,22,45,84,14.128458,-15.7439194,1,0,0,0,0,0,0,0,0,0
312,1500,2.0,6,57,70,14.128458,-15.7439194,1,0,0,0,0,0,0,0,0,0
6012,2000,0.571430027,9,48,36,16.451,-14.319,0,0,0,0,0,0,0,1,0,0
7629,1000,2.5,16,53,56,14.7361419,-16.4435885,0,0,0,0,1,0,0,0,0,0
5101,850,2.0,7,83,48,14.9349165,-16.5409596,0,0,0,0,0,0,0,0,0,1
64,900,3.0,12,35,49,16.0282465,-16.4832893,1,0,0,0,0,0,0,0,0,0
2685,2000,2.0,18,25,42,12.995899,-15.161333,1,0,0,0,0,0,0,0,0,0
1648,3000,0.5,7,68,35,16.3791,-15.9972,0,0,0,0,0,0,0,1,0,0
3468,4000,2.0,11,48,56,14.9052887,-15.8877171,1,0,0,0,0,0,0,0,0,0
7861,350,0.5,3,65,18,13.146617,-13.752088,1,0,0,0,0,0,0,0,0,0
5200,230,2.0,5,73,9,15.3688083,-13.1365521,0,0,0,0,1,0,0,0,0,0
2135,1000,3.0,26,42,80,14.176162,-15.35799,0,0,0,0,1,0,0,0,0,0
1569,550,1.0,8,37,50,12.9178856,-15.0082584,0,0,1,0,0,0,0,0,0,0
245,300,3.0,23,76,48,14.718494,-16.737057,1,0,0,0,0,0,0,0,0,0
203,100,0.5,9,80,48,15.713093,-15.94964,0,0,0,0,0,1,0,0,0,0
5048,600,6.0,5,64,42,14.063682,-15.50701,1,0,0,0,0,0,0,0,0,0
6658,50,1.0,6,64,56,16.0187611,-16.3588886,0,0,0,0,0,1,0,0,0,0
5970,1200,1.0,5,41,56,12.51317,-11.57785,0,0,1,0,0,0,0,0,0,0
5574,400,0.832599998,22,68,48,15.020096,-16.282324,0,0,0,0,0,0,0,0,0,1
8155,2800,2.0,8,57,45,13.43873,-15.8073816,0,0,0,0,1,0,0,0,0,0
84,250,0.547599971,8,48,70,14.4774056,-17.035489,0,0,0,0,1,0,0,0,0,0
5446,300,1.0,6,32,42,14.08844,-15.29466,0,0,0,0,0,0,0,0,0,1
3062,12,0.229100004,12,80,6,15.5833,-13.1333,0,0,0,0,0,0,0,0,0,1
5419,1000,2.0,2,45,25,14.6286613,-16.2945562,0,0,0,0,1,0,0,0,0,0
5636,300,1.0,6,62,48,45.478367,-73.5825911,0,0,0,0,1,0,0,0,0,0
4678,500,1.0,8,43,12,12.589336,-12.856031,0,0,0,0,0,0,0,1,0,0
6799,500,2.0,14,45,48,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
2804,2000,0.29519999,8,54,56,14.4228422,-16.9653756,1,0,0,0,0,0,0,0,0,0
2279,500,0.5,6,56,48,12.5446763,-15.8084823,0,0,0,0,0,0,0,1,0,0
8214,750,2.0,18,57,48,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
3964,1500,3.0,23,33,84,13.930825,-16.182339,0,0,0,0,1,0,0,0,0,0
5438,1400,1.5,5,36,41,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
7300,600,1.0,7,65,48,30.2416954,-92.0247553,0,0,0,0,1,0,0,0,0,0
4386,1000,1.840000033,4,35,77,14.8229403,-12.3503648,0,0,0,0,0,0,0,0,0,1
6549,1000,4.0,5,58,48,14.7415424,-17.4338965,0,0,0,0,0,0,0,0,0,1
503,100,1.0,9,50,46,14.8349101,-15.9007005,0,0,1,0,0,0,0,0,0,0
1500,1000,1.5,9,41,42,15.447002,-16.734308,0,0,0,0,1,0,0,0,0,0
1772,3000,4.0,10,30,60,13.691138,-15.775662,0,0,0,0,1,0,0,0,0,0
3753,900,2.0,9,30,36,12.966667,-16.416667,1,0,0,0,0,0,0,0,0,0
3080,950,1.0,13,45,80,14.497401,-14.452362,0,0,0,0,0,0,0,0,0,1
1845,900,3.0,7,42,56,14.3337037,-15.3306814,1,0,0,0,0,0,0,0,0,0
1034,750,2.0,9,59,48,13.8,-14.6167,0,0,0,0,0,0,0,0,0,1
1931,200,0.600000024,8,50,50,14.5243797,-17.0938097,0,0,0,0,1,0,0,0,0,0
6051,500,1.5,4,69,56,14.6373423,-17.0879032,0,0,0,0,1,0,0,0,0,0
5828,650,0.5,18,51,49,15.447002,-16.734308,0,0,0,0,1,0,0,0,0,0
890,600,2.0,9,57,49,15.09967,-16.229696,0,0,0,0,0,0,0,0,1,0
8123,200,2.0,11,63,48,14.0237471,-15.1873049,0,0,1,0,0,0,0,0,0,0
2676,11,0.050000001,6,70,70,15.450981,-15.989164,0,0,0,0,0,0,0,0,0,1
7599,1000,1.5,18,55,56,13.65,-15.983333,1,0,0,0,0,0,0,0,0,0
4625,250,0.5,7,48,40,15.980688,-16.463694,0,0,0,0,0,1,0,0,0,0
1471,900,1.0,6,60,5,13.995527,-15.719152,1,0,0,0,0,0,0,0,0,0
2111,200,2.0,10,70,56,14.122704,-12.7248629,1,0,0,0,0,0,0,0,0,0
7036,500,1.0,22,64,56,12.4664,-12.6511,1,0,0,0,0,0,0,0,0,0
528,500,3.0,7,40,56,40.6781264,-73.9852363,0,0,0,0,1,0,0,0,0,0
3790,450,1.5,12,50,70,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
1613,800,3.0,10,42,40,32.902459,101.706655,1,0,0,0,0,0,0,0,0,0
7443,400,1.0,6,45,8,15.3688083,-13.1365521,1,0,0,0,0,0,0,0,0,0
3969,100,1.0,11,52,48,14.973457,-15.878181,0,0,0,0,1,0,0,0,0,0
6957,1100,4.0,13,60,49,14.7443828,-16.6143944,1,0,0,0,0,0,0,0,0,0
2085,100,0.5,11,42,42,14.7856199,-16.9137265,0,0,0,0,0,0,0,0,0,1
5510,700,1.0,6,46,7,14.572845,-16.437431,0,0,0,0,1,0,0,0,0,0
4476,100,1.0,5,65,20,14.47376,-16.620935,0,0,0,0,0,1,0,0,0,0
4611,1000,2.0,14,40,63,15.661027,-16.036133,0,0,0,0,1,0,0,0,0,0
6844,600,2.0,16,66,63,14.4583336,-16.8650395,0,0,0,0,1,0,0,0,0,0
5451,1200,1.5,23,68,35,13.1440754,-14.1059408,0,0,0,0,1,0,0,0,0,0
3918,600,1.0,7,40,54,44.4151208,-93.8523066,0,0,0,0,1,0,0,0,0,0
7656,650,2.0,5,53,27,13.943329,-16.014255,0,0,0,0,1,0,0,0,0,0
6310,250,1.0,5,35,72,12.7033366,-12.2547919,0,0,1,0,0,0,0,0,0,0
7191,250,0.5,8,42,70,47.9048323,-2.1224238,0,0,1,0,0,0,0,0,0,0
1980,650,1.0,12,60,42,41.6020403,-87.3371523,0,0,0,0,0,0,0,0,0,1
1116,150,0.400000006,10,52,30,14.7561322,-17.4567048,0,0,0,0,0,0,0,1,0,0
3899,435,0.381229997,6,55,48,12.5072598,-16.6630268,0,0,0,0,0,0,0,1,0,0
4595,300,4.0,7,50,40,32.902459,101.706655,0,0,0,0,1,0,0,0,0,0
739,200,2.0,7,43,49,13.833333,-15.766667,1,0,0,0,0,0,0,0,0,0
7050,50,1.0,8,35,49,41.4587113,-81.5645969,0,0,1,0,0,0,0,0,0,0
7535,250,0.5,2,64,70,12.6635421,-16.1735323,0,0,0,0,0,0,0,1,0,0
3582,2500,2.0,6,25,72,41.6991133,-86.2387627,0,0,0,0,0,0,0,1,0,0
7341,600,2.0,10,45,40,14.95,-16.066667,1,0,0,0,0,0,0,0,0,0
7774,250,0.5,9,59,56,14.760996,-17.393216,0,0,0,0,1,0,0,0,0,0
6137,1200,1.5,9,53,8,12.5892062,-16.2627264,1,0,0,0,0,0,0,0,0,0
52,280,2.0,4,40,36,14.7158,-16.0364,0,0,0,0,1,0,0,0,0,0
4578,900,3.0,10,50,54,14.747334,-17.5075953,1,0,0,0,0,0,0,0,0,0
7350,500,0.75,5,43,42,16.444578,-14.351195,0,0,0,0,1,0,0,0,0,0
5058,1150,2.0,22,60,35,12.995899,-15.161333,0,0,0,0,0,0,0,0,0,1
915,500,1.5,19,48,40,32.902459,101.706655,1,0,0,0,0,0,0,0,0,0
3577,300,0.25,5,50,25,14.7463835,-17.4589116,0,0,0,0,0,0,0,1,0,0
898,150,1.0,4,26,40,16.202299,-15.69064,1,0,0,0,0,0,0,0,0,0
2109,1100,2.0,15,35,77,14.406261,-16.9595905,0,0,0,0,0,0,0,0,1,0
996,2450,2.0,16,68,56,12.601,-16.077164,0,0,0,0,0,0,0,1,0,0
5858,1200,1.0,7,46,40,12.589798,-15.594897,0,0,0,0,0,0,0,1,0,0
7537,150,2.0,8,50,49,13.5238459,-13.511882,0,0,1,0,0,0,0,0,0,0
380,1000,1.5,6,55,36,14.693436,-17.459282,1,0,0,0,0,0,0,0,0,0
2751,1200,4.0,10,65,48,14.742191,-16.8971677,1,0,0,0,0,0,0,0,0,0
1012,400,1.0,7,57,70,14.8023331,-16.5363109,0,0,1,0,0,0,0,0,0,0
2057,200,2.0,11,55,45,42.3770029,-71.11666009999999,0,0,0,0,0,1,0,0,0,0
3692,280,1.0,13,31,56,13.1440754,-14.1059408,1,0,0,0,0,0,0,0,0,0
7942,500,1.0,10,41,25,12.589336,-12.856031,1,0,0,0,0,0,0,0,0,0
1089,100,1.0,8,36,84,13.919217,-15.9259271,0,0,0,0,0,1,0,0,0,0
2452,420,1.0,7,47,48,15.267932,-16.152376,1,0,0,0,0,0,0,0,0,0
4610,400,1.0,14,40,63,15.661027,-16.036133,0,0,1,0,0,0,0,0,0,0
4322,200,1.0,6,50,42,14.128458,-15.7439194,0,0,0,0,1,0,0,0,0,0
5684,1700,10.0,5,72,57,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
7473,900,1.5,10,61,63,15.724629,-16.394213,0,0,0,0,1,0,0,0,0,0
7211,500,2.0,17,86,48,15.474907,-16.232817,1,0,0,0,0,0,0,0,0,0
971,100,1.0,6,41,48,15.17734,-16.304724,0,0,0,0,1,0,0,0,0,0
7987,500,0.899999976,9,43,63,15.447002,-16.734308,1,0,0,0,0,0,0,0,0,0
5089,300,1.0,13,30,36,14.6821999,-17.450951,0,0,0,0,1,0,0,0,0,0
2306,600,1.0,4,55,42,13.7725888,-13.6710059,0,0,0,0,1,0,0,0,0,0
6977,200,0.5,8,50,42,14.2,-13.3,1,0,0,0,0,0,0,0,0,0
3385,2100,3.0,1,16,4,12.9356273,-15.5899413,0,0,1,0,0,0,0,0,0,0
748,500,1.185899973,10,53,70,40.7794366,-73.963244,1,0,0,0,0,0,0,0,0,0
3586,750,3.0,10,52,35,15.771223,-16.420372,1,0,0,0,0,0,0,0,0,0
5134,950,1.25,7,47,35,15.6126361,-13.2300874,1,0,0,0,0,0,0,0,0,0
8198,1600,2.0,11,36,49,13.7584764,-16.0610787,1,0,0,0,0,0,0,0,0,0
1019,2500,2.0,3,20,6,46.5793883,0.3399563,1,0,0,0,0,0,0,0,0,0
3805,750,1.5,13,72,48,12.6415985,-12.1268731,0,0,1,0,0,0,0,0,0,0
173,250,1.0,13,67,49,14.4228422,-16.9653756,1,0,0,0,0,0,0,0,0,0
1028,450,1.0,8,35,12,40.6413111,-73.77813909999999,0,0,0,0,1,0,0,0,0,0
5502,750,2.0,7,41,49,12.974849,-14.926441,0,0,1,0,0,0,0,0,0,0
6322,80,3.0,8,28,48,14.6674174,-17.4395282,0,0,1,0,0,0,0,0,0,0
1096,80,1.0,6,45,48,14.8943707,-16.2036778,0,0,0,0,0,1,0,0,0,0
3732,1350,3.0,6,38,48,13.9779361,-14.562614,1,0,0,0,0,0,0,0,0,0
8128,1050,1.799999952,7,71,56,12.879056,-16.2838,1,0,0,0,0,0,0,0,0,0
5210,180,0.75,18,40,21,14.122354,-13.82566,0,0,1,0,0,0,0,0,0,0
2100,1000,2.0,6,32,48,41.4543199,-72.99626409999999,1,0,0,0,0,0,0,0,0,0
3907,800,1.0,10,58,48,14.7463835,-17.4589116,0,0,1,0,0,0,0,0,0,0
4274,150,1.0,17,70,15,14.6821999,-17.450951,0,0,0,0,0,0,0,0,0,1
5924,100,2.0,10,30,49,16.0282465,-16.4832893,0,0,1,0,0,0,0,0,0,0
4806,2800,7.0,16,62,48,13.8,-14.6167,0,0,0,0,1,0,0,0,0,0
371,50,1.0,10,50,35,14.8072868,-16.925531,0,0,0,0,0,1,0,0,0,0
8300,800,1.0,10,35,60,38.9543439,-95.2557961,0,0,0,0,1,0,0,0,0,0
2744,50,1.0,6,52,49,35.2862701,-86.3639907,0,0,1,0,0,0,0,0,0,0
4845,400,0.886799991,8,60,48,12.7492732,-14.1596776,0,0,1,0,0,0,0,0,0,0
7151,850,0.883099973,3,44,50,12.3505299,-16.716631,0,0,0,0,0,0,0,1,0,0
1293,38,0.5,8,40,32,14.664357,-17.4371223,0,1,0,0,0,0,0,0,0,0
634,985,4.0,11,61,63,14.5398422,-15.7556564,1,0,0,0,0,0,0,0,0,0
3654,1200,2.0,3,40,17,13.9333,-15.4,1,0,0,0,0,0,0,0,0,0
4288,20,0.5,6,32,52,15.0,-16.416667,0,0,0,0,0,1,0,0,0,0
7338,925,1.75,13,66,12,34.068921,-118.4451811,1,0,0,0,0,0,0,0,0,0
4789,600,1.0,18,43,49,14.406261,-16.9595905,1,0,0,0,0,0,0,0,0,0
6682,600,1.0,10,30,48,14.664357,-17.4371223,0,0,0,0,1,0,0,0,0,0
5983,2750,4.0,6,46,50,13.1807648,-14.2932665,1,0,0,0,0,0,0,0,0,0
6784,1200,1.5,5,37,42,13.7725888,-13.6710059,0,0,0,0,0,0,0,1,0,0
4362,150,0.5,8,35,40,14.5243797,-17.0938097,0,0,0,0,1,0,0,0,0,0
8265,175,1.0,7,55,66,0.0265717,18.2970692,0,0,0,0,1,0,0,0,0,0
2381,250,0.694800019,8,53,55,13.7821423,-16.4692997,0,0,1,0,0,0,0,0,0,0
1580,1000,1.0,7,50,30,14.8198414,-15.8952819,1,0,0,0,0,0,0,0,0,0
1549,3000,5.0,10,55,63,14.993048,-17.005227,1,0,0,0,0,0,0,0,0,0
4764,100,1.5,7,42,52,15.0,-16.416667,0,0,1,0,0,0,0,0,0,0
1685,500,2.0,8,48,70,14.4431751,-16.9565206,0,0,0,0,1,0,0,0,0,0
5886,1000,2.0,8,57,8,16.0068567,-13.6878382,1,0,0,0,0,0,0,0,0,0
7908,800,1.0,6,46,56,16.0884876,-16.3684552,0,0,0,0,0,0,0,0,0,1
2568,200,0.200000003,12,78,48,12.8997479,-14.9359544,1,0,0,0,0,0,0,0,0,0
3611,3000,1.0,9,49,37,25.7178924,-80.2746368,0,0,0,0,0,0,0,1,0,0
1495,250,0.75,7,46,8,15.401699,-13.2055019,0,0,0,0,1,0,0,0,0,0
6398,580,1.5,18,47,30,13.146617,-13.752088,0,0,0,0,0,0,0,0,0,1
5079,2000,8.0,7,43,35,14.8038531,-15.9053689,0,0,0,0,1,0,0,0,0,0
6725,350,1.0,8,63,40,14.908855,-15.771968,0,0,0,0,0,1,0,0,0,0
2233,40,1.0,15,35,60,14.1652083,-16.0757749,0,0,0,0,0,1,0,0,0,0
1274,2000,0.800000012,5,79,48,14.8229403,-12.3503648,0,0,0,0,0,0,0,0,0,1
5567,900,2.5,25,55,49,15.09967,-16.229696,0,0,0,0,1,0,0,0,0,0
5435,900,1.0,6,68,18,13.146617,-13.752088,1,0,0,0,0,0,0,0,0,0
2227,600,1.0,8,33,56,13.8986,-16.2833,1,0,0,0,0,0,0,0,0,0
6281,2100,1.25,14,65,35,12.601,-16.077164,1,0,0,0,0,0,0,0,0,0
7511,650,1.5,4,80,48,15.771223,-16.420372,0,0,0,0,1,0,0,0,0,0
7040,150,0.210800007,21,64,8,15.5833,-13.1333,0,0,0,0,0,0,0,0,0,1
4039,450,2.0,22,66,54,34.0953732,-118.3731763,0,0,0,0,0,1,0,0,0,0
4974,800,1.0,7,51,42,14.133333,-15.816667,0,0,1,0,0,0,0,0,0,0
6874,1000,1.0,7,76,48,14.4774056,-17.035489,1,0,0,0,0,0,0,0,0,0
3686,400,1.0,8,38,40,14.7119858,-15.9039005,0,0,0,0,0,1,0,0,0,0
5090,300,1.0,5,35,56,14.392586,-16.911368,1,0,0,0,0,0,0,0,0,0
6184,800,1.0,12,55,7,14.6778353,-17.4579838,0,0,0,0,1,0,0,0,0,0
4478,1500,2.0,15,41,84,14.7232818,-17.4787136,0,0,1,0,0,0,0,0,0,0
287,150,1.0,10,67,56,13.8986,-16.2833,1,0,0,0,0,0,0,0,0,0
1205,300,1.0,3,28,49,16.593767,-14.99098,0,0,0,0,1,0,0,0,0,0
5916,600,2.0,15,36,42,13.6001563,-15.5811465,0,0,0,0,1,0,0,0,0,0
5445,235,1.0,6,32,42,14.08844,-15.29466,0,0,0,0,1,0,0,0,0,0
1727,1000,2.0,7,50,42,38.9277072,-94.5672342,1,0,0,0,0,0,0,0,0,0
2898,600,2.0,5,65,48,12.896587,-16.3531645,0,0,0,0,1,0,0,0,0,0
2720,700,1.0,10,44,63,14.8038531,-15.9053689,0,0,0,0,0,0,0,0,0,1
5276,1000,5.0,12,45,63,38.8985658,-77.04428419999999,0,0,0,0,1,0,0,0,0,0
4429,1900,6.0,1,78,14,14.08844,-15.29466,1,0,0,0,0,0,0,0,0,0
6254,840,4.0,8,59,40,15.326223,-16.251764,0,0,0,0,1,0,0,0,0,0
3172,300,3.0,8,62,24,15.0379112,-16.2536853,0,0,0,0,1,0,0,0,0,0
299,50,0.529999971,6,32,54,13.995527,-15.719152,1,0,0,0,0,0,0,0,0,0
5059,350,0.949999988,7,50,46,46.547567,-113.9885169,0,0,0,0,0,0,0,1,0,0
3912,400,0.75,6,60,42,15.945914,-16.113876,0,0,0,0,1,0,0,0,0,0
5397,1100,0.300000012,8,44,20,16.6177,-14.4535,0,0,0,0,0,0,0,1,0,0
7713,2900,3.0,4,62,13,15.020773,-15.902403,1,0,0,0,0,0,0,0,0,0
501,300,2.386800051,10,74,48,14.192155,-12.228227,0,0,0,0,0,0,0,0,0,1
398,1700,1.0,9,55,56,47.65401360000001,-122.311748,1,0,0,0,0,0,0,0,0,0
7364,5000,5.0,6,62,45,38.1923549,-85.64639559999999,1,0,0,0,0,0,0,0,0,0
6576,350,1.0,9,50,6,12.4715398,-11.9982004,0,0,0,0,0,0,0,1,0,0
4756,100,1.0,7,36,40,13.3147492,-14.2123581,0,0,1,0,0,0,0,0,0,0
963,500,3.0,14,35,56,14.0242311,-15.8391108,0,0,1,0,0,0,0,0,0,0
124,4500,1.0,4,69,80,14.774572,-12.2939589,0,0,0,0,0,0,0,0,0,1
1228,400,1.5,11,55,49,14.7614374,-17.3988131,1,0,0,0,0,0,0,0,0,0
2771,600,1.0,5,65,48,14.666424,-16.332558,0,0,0,0,1,0,0,0,0,0
7687,605,2.0,6,59,49,12.7924409,-15.9685189,0,0,0,0,1,0,0,0,0,0
2275,1000,7.0,9,73,57,14.7389806,-17.4610313,0,0,0,0,1,0,0,0,0,0
1762,50,1.0,4,38,49,15.3,-14.05,0,0,1,0,0,0,0,0,0,0
5790,100,2.0,13,65,48,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
6086,700,2.0,5,58,49,35.2862701,-86.3639907,0,0,0,0,1,0,0,0,0,0
179,400,1.0,3,65,49,14.192155,-12.228227,0,0,0,0,0,0,0,0,0,1
6029,5100,2.0,5,48,49,40.1019523,-88.2271615,1,0,0,0,0,0,0,0,0,0
6178,2500,5.0,4,48,48,14.066667,-15.1,1,0,0,0,0,0,0,0,0,0
7521,60,1.0,10,53,56,15.9156999,-15.8525154,1,0,0,0,0,0,0,0,0,0
5280,380,2.0,12,51,36,14.993048,-17.005227,0,0,0,0,1,0,0,0,0,0
5770,200,1.0,12,70,21,45.5154553,-73.5623129,0,0,0,0,0,0,0,0,1,0
3930,950,3.0,5,49,48,13.8,-14.6167,1,0,0,0,0,0,0,0,0,0
1863,3000,2.5,8,45,70,14.850942,-16.291102,1,0,0,0,0,0,0,0,0,0
5661,6000,3.0,6,50,42,15.098306,-16.513803,1,0,0,0,0,0,0,0,0,0
4313,800,2.0,7,60,56,15.661027,-16.036133,1,0,0,0,0,0,0,0,0,0
6130,100,4.0,10,42,60,14.730208,-16.645218,0,0,0,0,1,0,0,0,0,0
3791,300,1.0,12,50,70,14.497401,-14.452362,0,0,0,0,0,0,0,0,0,1
678,8500,1.0,10,44,52,16.2774313,-16.1389809,0,0,0,0,0,0,0,1,0,0
6901,70,2.5,10,70,10,13.68042,-16.50128,0,0,0,0,1,0,0,0,0,0
7276,200,1.0,9,40,42,14.229619,-15.16475,0,0,0,0,1,0,0,0,0,0
2599,200,2.0,9,35,60,13.659743,-15.769738,0,0,1,0,0,0,0,0,0,0
6320,1000,0.5,8,55,20,16.2700829,-13.9854708,0,0,0,0,0,0,0,1,0,0
7979,600,1.0,14,55,48,14.7309898,-17.4682077,0,0,1,0,0,0,0,0,0,0
8263,600,1.5,7,62,6,47.85058919999999,-122.2865561,0,0,0,0,0,0,0,0,0,1
8010,2000,2.0,16,53,48,14.8844908,-15.8824773,0,0,0,0,1,0,0,0,0,0
1026,350,3.0,5,43,70,13.876145,-15.224626,0,0,0,0,1,0,0,0,0,0
836,500,1.0,17,40,48,14.8349101,-15.9007005,0,0,0,0,1,0,0,0,0,0
4882,1200,3.0,16,58,49,14.7238506,-16.943389,0,0,0,0,1,0,0,0,0,0
5664,700,3.0,14,50,49,14.147088,-15.283645,0,0,1,0,0,0,0,0,0,0
2353,1200,4.0,2,58,15,14.245842,-16.634575,0,0,0,0,1,0,0,0,0,0
5643,100,1.0,11,65,56,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
4623,450,0.5,13,53,42,12.664984,-12.302877,0,0,1,0,0,0,0,0,0,0
1230,300,1.0,8,50,42,14.229619,-15.16475,1,0,0,0,0,0,0,0,0,0
944,200,1.0,20,67,36,14.6054707,-17.1510315,0,0,0,0,0,0,0,0,0,1
5726,100,4.0,8,56,25,15.980688,-16.463694,1,0,0,0,0,0,0,0,0,0
5265,400,6.0,7,60,49,14.147088,-15.283645,1,0,0,0,0,0,0,0,0,0
819,50,2.0,3,45,48,41.0054744,-73.905759,0,0,1,0,0,0,0,0,0,0
7735,6000,2.0,5,64,84,14.774572,-12.2939589,0,0,0,0,0,0,0,0,0,1
6521,280,8.199999809,4,60,63,15.4103452,-16.0860628,0,0,0,0,0,1,0,0,0,0
2895,300,1.0,6,56,43,14.7701521,-17.3606593,0,0,0,0,1,0,0,0,0,0
4718,3000,6.0,11,52,40,14.093,-15.417,1,0,0,0,0,0,0,0,0,0
6605,250,2.5,5,51,51,14.392586,-16.911368,0,0,0,0,1,0,0,0,0,0
2758,1300,2.0,16,45,63,14.10683,-15.767146,1,0,0,0,0,0,0,0,0,0
6174,400,0.5,8,56,38,12.552757,-16.322291,0,0,0,0,0,0,0,1,0,0
2540,5000,7.0,8,48,56,14.4774056,-17.035489,1,0,0,0,0,0,0,0,0,0
6165,3000,5.0,8,70,30,13.68042,-16.50128,0,0,0,0,1,0,0,0,0,0
1225,100,0.300000012,15,62,56,14.497401,-14.452362,0,0,0,0,0,0,0,1,0,0
7734,1300,5.0,14,59,48,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
7447,165,1.5,9,67,70,15.0379112,-16.2536853,0,0,0,0,0,1,0,0,0,0
4619,70,0.200599998,5,56,48,14.7912692,-17.1141145,0,1,0,0,0,0,0,0,0,0
7052,750,1.0,10,45,7,13.845253,-15.729005,1,0,0,0,0,0,0,0,0,0
2462,9000,1.454599977,12,47,50,12.9311243,-14.2014466,0,0,1,0,0,0,0,0,0,0
4270,500,0.5,13,58,49,12.9161429,-16.4361702,1,0,0,0,0,0,0,0,0,0
6220,1000,2.0,14,66,42,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
4046,500,0.400999993,7,73,30,13.7725888,-13.6710059,0,0,1,0,0,0,0,0,0,0
7405,990,2.0,18,65,48,15.6,-16.066667,0,0,0,0,1,0,0,0,0,0
5030,900,2.0,12,50,63,13.919217,-15.9259271,0,0,0,0,1,0,0,0,0,0
2648,50,0.5,14,36,60,13.943329,-16.014255,0,0,0,0,0,1,0,0,0,0
4998,800,2.0,7,49,52,14.697239,-15.646563,0,0,1,0,0,0,0,0,0,0
1075,400,0.5,32,78,56,12.571675,-16.104181,0,0,0,0,0,0,0,1,0,0
6871,500,3.0,11,45,35,14.8206267,-15.2926308,1,0,0,0,0,0,0,0,0,0
5347,420,1.710999966,10,41,56,51.540598,0.0324347,1,0,0,0,0,0,0,0,0,0
4276,390,2.0,9,50,35,15.326223,-16.251764,0,0,0,0,1,0,0,0,0,0
1935,240,0.100000001,5,50,30,12.9283363,-16.7411559,0,0,0,0,0,0,0,1,0,0
4939,1200,2.0,8,55,54,14.7860646,-16.9357918,0,0,0,0,1,0,0,0,0,0
2045,420,1.0,17,68,56,14.78511,-12.46404,0,0,1,0,0,0,0,0,0,0
4931,120,1.0,8,51,35,14.426406,-16.40464,0,0,0,0,0,0,0,0,0,1
553,1500,2.0,15,38,63,13.734559,-16.022245,1,0,0,0,0,0,0,0,0,0
