production_kg,superficie,taille_menage,age,nbre_heure_travail,lat,lng,culture_label_Arachide,culture_label_Bissap,culture_label_Mais,culture_label_Manioc,culture_label_Mil,culture_label_Niebe,culture_label_Pasteque,culture_label_Riz,culture_label_Sesame,culture_label_Sorgho
400,1.0,8,66,48,13.919217,-15.9259271,0,0,0,0,0,1,0,0,0,0
2000,4.0,9,66,63,14.4228422,-16.9653756,1,0,0,0,0,0,0,0,0,0
500,2.0,7,62,40,14.67231,-17.20784,1,0,0,0,0,0,0,0,0,0
2000,5.0,4,68,48,14.6821999,-17.450951,0,0,1,0,0,0,0,0,0,0
50,0.5,5,57,45,34.068921,-118.4451811,1,0,0,0,0,0,0,0,0,0
2500,4.0,4,74,48,15.685801,-16.053413,1,0,0,0,0,0,0,0,0,0
2300,2.0,6,40,42,12.8373481,-16.362568,0,0,0,0,0,0,0,0,0,1
200,1.0,10,47,63,14.10683,-15.767146,0,0,0,0,0,1,0,0,0,0
20,0.25,12,50,70,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
600,1.0,6,57,70,14.128458,-15.7439194,0,0,0,0,1,0,0,0,0,0
70,1.0,11,43,46,14.8349101,-15.9007005,0,0,1,0,0,0,0,0,0,0
400,2.0,15,52,5,13.995527,-15.719152,1,0,0,0,0,0,0,0,0,0
700,1.0,7,71,36,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
1600,1.5,18,43,24,13.146617,-13.752088,0,0,1,0,0,0,0,0,0,0
400,1.0,14,40,63,15.661027,-16.036133,0,0,1,0,0,0,0,0,0,0
250,1.0,5,57,75,14.3467,-16.1555,0,0,0,0,1,0,0,0,0,0
100,1.0,8,52,54,15.408636,-16.493486,1,0,0,0,0,0,0,0,0,0
1000,2.0,8,45,49,13.8522276,-15.876004,0,0,0,0,0,0,0,0,0,1
300,1.5,6,26,49,14.497401,-14.452362,0,0,0,0,0,0,0,0,0,1
700,1.25,6,52,42,14.275801,-12.806194,0,0,0,0,0,0,0,0,0,1
1000,0.5,15,50,49,16.029159,-16.5038288,0,0,0,0,1,0,0,0,0,0
500,1.5,10,65,50,14.566667,-16.1,0,0,0,0,1,0,0,0,0,0
2000,3.0,20,34,84,45.1914227,5.7672721,0,0,0,0,1,0,0,0,0,0
200,1.0,8,55,49,14.7561322,-17.4567048,1,0,0,0,0,0,0,0,0,0
4486,0.661740005,17,67,21,12.511265,-16.602337,0,0,0,0,0,0,0,1,0,0
1500,3.0,15,70,48,14.483333,-15.5,1,0,0,0,0,0,0,0,0,0
1440,2.0,15,73,36,32.1656221,-82.9000751,0,0,0,0,1,0,0,0,0,0
365,0.5,13,50,35,14.760996,-17.393216,1,0,0,0,0,0,0,0,0,0
200,1.0,6,40,28,41.0054744,-73.905759,0,0,0,0,1,0,0,0,0,0
400,1.0,17,62,42,14.819376,-16.445772,0,0,0,0,1,0,0,0,0,0
880,10.0,8,52,63,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
2000,5.0,16,46,84,14.085892,-16.068386,0,0,1,0,0,0,0,0,0,0
1500,1.0,13,65,50,14.9052887,-15.8877171,0,0,1,0,0,0,0,0,0,0
150,0.5,12,53,48,14.192155,-12.228227,0,0,1,0,0,0,0,0,0,0
2500,3.084199905,19,55,50,13.7725888,-13.6710059,0,0,1,0,0,0,0,0,0,0
500,1.0,6,52,48,14.0237471,-15.1873049,1,0,0,0,0,0,0,0,0,0
500,1.899999976,16,51,28,14.572845,-16.437431,0,0,0,0,1,0,0,0,0,0
500,1.0,4,55,35,14.832029,-15.885219,1,0,0,0,0,0,0,0,0,0
770,1.5,10,45,42,14.2849198,-15.5342485,0,0,0,0,1,0,0,0,0,0
3300,10.0,8,30,54,38.1923549,-85.64639559999999,1,0,0,0,0,0,0,0,0,0
1000,2.0,14,40,63,15.661027,-16.036133,1,0,0,0,0,0,0,0,0,0
300,0.25,12,53,30,13.1437357,-16.577559,0,0,0,0,0,0,0,1,0,0
300,1.0,7,48,56,14.6373423,-17.0879032,0,0,0,0,0,1,0,0,0,0
700,2.0,5,39,63,14.007478,-15.558228,0,0,0,0,1,0,0,0,0,0
600,1.0,6,55,36,14.693436,-17.459282,0,0,0,0,0,0,0,0,1,0
500,1.0,7,60,60,13.282822,-15.303216,1,0,0,0,0,0,0,0,0,0
450,1.0,24,40,56,38.6487895,-90.3107962,0,0,0,0,1,0,0,0,0,0
500,3.0,11,45,35,14.8206267,-15.2926308,1,0,0,0,0,0,0,0,0,0
100,0.330000013,15,62,24,15.4184221,-16.0728356,1,0,0,0,0,0,0,0,0,0
200,3.0,8,50,32,14.6286613,-16.2945562,0,0,0,0,0,1,0,0,0,0
800,1.087200046,8,81,48,14.675627,-16.888346,0,0,0,0,1,0,0,0,0,0
240,2.0,13,45,60,15.161233,-16.356844,0,0,0,0,0,1,0,0,0,0
5000,5.0,10,30,60,13.691138,-15.775662,1,0,0,0,0,0,0,0,0,0
100,1.5,7,55,45,12.672876,-15.909299,0,0,0,0,1,0,0,0,0,0
1300,1.0,22,63,72,12.583333,-15.966667,1,0,0,0,0,0,0,0,0,0
500,2.0,20,40,50,14.176162,-15.35799,0,0,0,0,1,0,0,0,0,0
3500,4.0,8,40,49,13.7614,-15.9083,0,0,0,0,1,0,0,0,0,0
150,1.0,9,40,42,14.229619,-15.16475,0,0,1,0,0,0,0,0,0,0
100,0.200000003,7,80,8,15.269889,-13.000917,0,0,0,0,0,0,0,0,0,1
146,0.189999998,9,63,48,14.8229403,-12.3503648,0,0,0,0,0,0,0,0,0,1
462,0.25,17,76,42,32.7940463,34.989571,1,0,0,0,0,0,0,0,0,0
450,1.5,13,64,45,13.075033,-15.61002,0,0,0,0,1,0,0,0,0,0
350,2.200000048,7,83,25,15.0923732,-16.6357618,0,0,0,0,1,0,0,0,0,0
150,1.0,11,60,30,14.8198414,-15.8952819,0,0,0,0,0,1,0,0,0,0
200,1.0,8,50,42,14.229619,-15.16475,0,0,0,0,1,0,0,0,0,0
250,1.0,10,41,8,12.5683796,-16.1219048,0,0,0,0,0,0,0,1,0,0
300,2.0,16,64,97,47.65401360000001,-122.311748,1,0,0,0,0,0,0,0,0,0
500,3.0,10,55,54,14.4415617,-15.8290298,1,0,0,0,0,0,0,0,0,0
1200,2.0,8,52,32,14.6286613,-16.2945562,0,0,0,0,1,0,0,0,0,0
200,1.0,5,78,49,14.433333,-15.816667,0,0,1,0,0,0,0,0,0,0
312,1.0,9,47,56,15.077949,-16.3483069,1,0,0,0,0,0,0,0,0,0
1550,2.0,13,60,55,13.68042,-16.50128,0,0,0,0,0,0,0,0,0,1
1600,2.0,11,36,49,13.7584764,-16.0610787,1,0,0,0,0,0,0,0,0,0
200,1.0,5,33,49,15.749028,-13.894455,0,0,0,0,1,0,0,0,0,0
300,1.5,9,67,42,15.651014,-16.050118,0,0,0,0,0,1,0,0,0,0
3000,1.0,9,49,37,25.7178924,-80.2746368,0,0,0,0,0,0,0,1,0,0
2000,2.0,6,45,63,16.0084589,-16.165018,1,0,0,0,0,0,0,0,0,0
605,2.0,6,59,49,12.7924409,-15.9685189,0,0,0,0,1,0,0,0,0,0
200,1.0,22,26,42,12.9316814,-14.0827096,1,0,0,0,0,0,0,0,0,0
400,2.0,5,60,48,14.47593,-16.403219,0,0,0,0,0,1,0,0,0,0
1200,4.0,12,48,60,13.68042,-16.50128,1,0,0,0,0,0,0,0,0,0
1500,4.0,17,69,48,47.85058919999999,-122.2865561,0,0,0,0,1,0,0,0,0,0
1200,8.0,7,61,62,14.217813,-15.883542,0,0,0,0,1,0,0,0,0,0
1500,2.0,4,72,90,13.886193,-16.231048,0,0,0,0,1,0,0,0,0,0
530,1.0,7,47,48,15.267932,-16.152376,0,0,0,0,1,0,0,0,0,0
200,0.25,6,32,35,12.5683796,-16.1219048,0,0,0,0,0,0,0,1,0,0
800,7.0,14,52,36,14.8038531,-15.9053689,0,0,0,0,1,0,0,0,0,0
60,0.5,15,30,46,13.995527,-15.719152,1,0,0,0,0,0,0,0,0,0
500,2.0,20,49,63,14.4583336,-16.8650395,0,0,0,0,1,0,0,0,0,0
500,1.0,8,51,5,12.5892062,-16.2627264,1,0,0,0,0,0,0,0,0,0
600,1.0,7,55,8,12.5892062,-16.2627264,0,0,0,0,0,0,0,1,0,0
150,1.0,9,47,56,15.077949,-16.3483069,0,0,0,0,1,0,0,0,0,0
200,0.300000012,13,56,56,14.497401,-14.452362,0,0,0,0,0,0,0,1,0,0
178,0.5,13,39,49,14.122704,-12.7248629,0,0,0,0,0,0,0,1,0,0
6000,0.949999988,11,52,40,16.0326307,-16.4818167,0,0,0,0,0,0,0,1,0,0
200,3.0,6,55,35,15.4184221,-16.0728356,1,0,0,0,0,0,0,0,0,0
1600,2.0,19,58,56,15.4789999,-15.8671954,1,0,0,0,0,0,0,0,0,0
1750,0.5,13,43,6,40.7794366,-73.963244,0,0,0,0,0,0,0,1,0,0
500,0.649299979,9,45,42,15.3688083,-13.1365521,1,0,0,0,0,0,0,0,0,0
2100,3.0,10,62,35,14.8768468,-15.9026409,0,0,0,0,1,0,0,0,0,0
400,0.5,6,59,78,14.8665572,-15.8994956,0,0,1,0,0,0,0,0,0,0
700,1.0,8,60,9,14.423295,-16.2136689,0,0,0,0,1,0,0,0,0,0
1200,1.600000024,11,35,14,12.768195,-15.10989,0,0,1,0,0,0,0,0,0,0
800,1.0,6,46,63,14.2304389,-16.8679899,1,0,0,0,0,0,0,0,0,0
200,1.0,6,53,42,15.0123286,-16.7323097,0,0,0,0,1,0,0,0,0,0
600,1.0,8,45,48,38.9543439,-95.2557961,0,0,1,0,0,0,0,0,0,0
550,2.650000095,8,40,50,13.6563464,-14.1589513,1,0,0,0,0,0,0,0,0,0
400,2.0,13,40,48,13.9779361,-14.562614,0,0,0,0,0,0,0,0,1,0
240,0.25,12,35,42,12.8924707,-14.3355527,0,0,0,0,0,0,0,1,0,0
100,1.0,15,34,35,14.7561322,-17.4567048,0,0,1,0,0,0,0,0,0,0
5000,6.0,21,70,70,14.133333,-15.816667,0,0,0,0,0,0,0,0,0,1
80,2.0,9,57,32,14.270251,-15.9406128,1,0,0,0,0,0,0,0,0,0
3000,2.260400057,7,73,30,13.7725888,-13.6710059,1,0,0,0,0,0,0,0,0,0
800,4.0,47,63,42,14.774572,-12.2939589,0,0,0,0,0,1,0,0,0,0
200,0.25,5,48,42,38.9113074,-77.0491336,1,0,0,0,0,0,0,0,0,0
500,1.5,4,78,14,15.056726,-12.591721,1,0,0,0,0,0,0,0,0,0
141,0.5,9,53,50,13.1440754,-14.1059408,1,0,0,0,0,0,0,0,0,0
400,3.0,4,40,36,14.7158,-16.0364,1,0,0,0,0,0,0,0,0,0
750,2.0,10,60,48,15.020773,-15.902403,0,0,0,0,1,0,0,0,0,0
4800,1.0,11,68,15,16.2248747,-15.6881788,0,0,0,0,0,0,0,1,0,0
1260,2.0,17,49,49,13.7614,-15.9083,1,0,0,0,0,0,0,0,0,0
500,0.280000001,7,79,48,14.7428345,-12.2404869,0,0,1,0,0,0,0,0,0,0
600,4.0,15,50,42,13.5238459,-13.511882,0,0,0,0,1,0,0,0,0,0
100,1.0,6,56,70,13.876145,-15.224626,1,0,0,0,0,0,0,0,0,0
660,2.152199984,22,68,48,15.020096,-16.282324,0,0,0,0,1,0,0,0,0,0
150,1.0,7,42,48,14.229619,-15.16475,0,0,0,0,0,0,0,0,0,1
50,1.0,5,70,30,14.604585,-16.715111,0,0,0,0,0,1,0,0,0,0
500,1.0,3,41,72,14.7232818,-17.4787136,1,0,0,0,0,0,0,0,0,0
800,2.0,12,40,56,14.8013753,-16.9016156,0,0,0,0,1,0,0,0,0,0
800,4.0,9,65,84,14.896225,-15.990265,0,0,0,0,1,0,0,0,0,0
60,0.400000006,5,60,20,13.961851,-15.83788,0,0,0,0,0,1,0,0,0,0
675,1.0,9,58,20,13.1440754,-14.1059408,0,0,0,0,0,0,0,0,0,1
50,0.5,9,43,78,14.908855,-15.771968,0,0,1,0,0,0,0,0,0,0
4000,4.0,7,25,50,14.212756,-15.111585,1,0,0,0,0,0,0,0,0,0
170,0.5,10,45,36,45.5154553,-73.5623129,0,0,0,0,0,1,0,0,0,0
600,2.0,10,70,30,12.6982299,-15.8453924,0,0,0,0,1,0,0,0,0,0
800,2.0,11,43,60,13.690613,-15.830055,0,0,0,0,1,0,0,0,0,0
1300,3.0,25,45,70,14.6708543,-17.0673475,0,0,0,0,1,0,0,0,0,0
500,0.25,5,66,35,12.8252941,-11.8749152,1,0,0,0,0,0,0,0,0,0
100,1.0,9,49,60,15.844095,-16.4348579,0,0,0,0,0,1,0,0,0,0
250,2.0,8,57,8,16.0068567,-13.6878382,0,0,1,0,0,0,0,0,0,0
2500,3.0,12,47,12,15.25,-14.1,0,0,0,0,0,0,1,0,0,0
160,0.449999988,11,37,42,12.471154,-16.372509,0,0,0,0,0,0,0,1,0,0
154,2.0,13,35,56,14.7107147,-17.4584434,0,0,1,0,0,0,0,0,0,0
250,1.0,7,60,60,13.282822,-15.303216,0,0,1,0,0,0,0,0,0,0
3000,4.0,19,48,49,14.4228422,-16.9653756,0,0,0,0,1,0,0,0,0,0
200,1.0,15,60,42,12.823187,-15.387097,0,0,1,0,0,0,0,0,0,0
1750,1.5,10,74,48,12.8373481,-16.362568,1,0,0,0,0,0,0,0,0,0
500,1.0,13,39,48,14.0237471,-15.1873049,1,0,0,0,0,0,0,0,0,0
900,2.0,15,56,48,12.511265,-16.602337,1,0,0,0,0,0,0,0,0,0
2000,6.0,5,35,54,14.753727,-17.4521585,1,0,0,0,0,0,0,0,0,0
1100,1.0,8,46,56,13.5619011,-13.1740348,1,0,0,0,0,0,0,0,0,0
350,1.0,9,36,50,13.995527,-15.719152,0,0,0,0,1,0,0,0,0,0
1200,2.0,10,68,48,13.713799,-16.041658,0,0,0,0,1,0,0,0,0,0
1000,2.0,9,42,6,13.7228867,-13.5849104,1,0,0,0,0,0,0,0,0,0
600,1.0,9,50,6,12.4715398,-11.9982004,1,0,0,0,0,0,0,0,0,0
520,1.0,7,39,48,14.7902349,-17.2429976,1,0,0,0,0,0,0,0,0,0
60,2.069000006,10,57,56,51.540598,0.0324347,0,0,0,0,0,0,0,0,0,1
3500,4.0,10,46,48,14.7309898,-17.4682077,1,0,0,0,0,0,0,0,0,0
450,5.0,5,65,24,14.036884,-14.831074,1,0,0,0,0,0,0,0,0,0
6000,3.5,16,63,54,14.47593,-16.403219,0,0,0,0,1,0,0,0,0,0
800,2.0,8,76,70,15.0285048,-16.9011849,0,0,0,0,1,0,0,0,0,0
3500,1.0,6,35,30,16.0326307,-16.4818167,0,0,0,0,0,0,0,1,0,0
100,0.370000005,6,55,28,15.084,-12.63,0,0,0,0,0,0,0,0,0,1
4000,2.0,11,48,56,14.9052887,-15.8877171,1,0,0,0,0,0,0,0,0,0
1000,2.0,9,50,45,14.722741,-17.258266,0,0,0,0,1,0,0,0,0,0
50,0.5,10,49,48,14.7309898,-17.4682077,0,0,0,0,0,1,0,0,0,0
30000,2.0,27,51,49,14.908855,-15.771968,0,0,0,0,0,0,1,0,0,0
700,1.0,15,49,7,-8.650979,116.3249438,1,0,0,0,0,0,0,0,0,0
650,2.0,10,45,40,14.95,-16.066667,0,0,0,0,1,0,0,0,0,0
600,3.0,10,50,35,14.8072868,-16.925531,0,0,0,0,1,0,0,0,0,0
500,3.0,8,50,54,14.7860646,-16.9357918,0,0,0,0,1,0,0,0,0,0
600,0.600000024,7,56,25,12.9283363,-16.7411559,0,0,0,0,0,0,0,1,0,0
500,1.0,5,56,48,14.5916821,-16.2520438,1,0,0,0,0,0,0,0,0,0
1000,0.75,8,35,5,13.995527,-15.719152,0,0,1,0,0,0,0,0,0,0
500,3.0,5,46,48,13.8522276,-15.876004,0,0,0,0,1,0,0,0,0,0
2000,2.0,10,43,42,13.753866,-16.32563,1,0,0,0,0,0,0,0,0,0
80,2.0,20,54,42,14.0237471,-15.1873049,0,0,1,0,0,0,0,0,0,0
350,1.0,7,60,52,14.7497406,-17.5100452,1,0,0,0,0,0,0,0,0,0
2700,2.0,8,57,45,13.43873,-15.8073816,1,0,0,0,0,0,0,0,0,0
100,0.5,18,78,28,15.5261,-13.3977,0,0,0,0,1,0,0,0,0,0
420,0.5,10,58,48,14.7463835,-17.4589116,1,0,0,0,0,0,0,0,0,0
200,1.0,21,70,70,14.133333,-15.816667,0,0,0,0,0,1,0,0,0,0
100,0.5,5,57,30,14.7498382,-17.4714214,0,0,0,0,1,0,0,0,0,0
6250,10.0,7,41,24,16.5101114,-14.6500371,1,0,0,0,0,0,0,0,0,0
400,2.0,8,35,48,14.497401,-14.452362,0,0,0,0,0,0,0,0,0,1
800,3.0,14,57,48,14.6674174,-17.4395282,0,0,0,0,1,0,0,0,0,0
100,1.0,5,62,54,15.380245,-15.25965,1,0,0,0,0,0,0,0,0,0
200,0.5,7,30,52,14.7497406,-17.5100452,1,0,0,0,0,0,0,0,0,0
800,1.0,15,30,56,14.47376,-16.620935,1,0,0,0,0,0,0,0,0,0
80,1.0,7,67,48,14.270251,-15.9406128,0,0,0,0,0,1,0,0,0,0
250,0.372000009,7,60,56,14.453152,-16.723871,0,0,0,0,1,0,0,0,0,0
40,0.5,4,62,35,14.7860646,-16.9357918,0,0,0,0,0,1,0,0,0,0
9500,8.0,30,46,49,14.819376,-16.445772,1,0,0,0,0,0,0,0,0,0
500,1.5,8,40,70,13.5568193,2.4066961,1,0,0,0,0,0,0,0,0,0
300,1.0,12,38,48,13.3147492,-14.2123581,0,0,0,0,1,0,0,0,0,0
495,1.5,9,42,42,13.943329,-16.014255,0,0,0,0,0,1,0,0,0,0
375,1.5,12,45,54,14.7802142,-17.1159605,0,0,0,1,0,0,0,0,0,0
20,0.039999999,5,42,49,16.083054,-16.36447,0,0,0,0,0,1,0,0,0,0
500,0.109800003,8,37,48,15.0285048,-16.9011849,1,0,0,0,0,0,0,0,0,0
5000,5.0,19,70,48,13.686106,-15.572626,1,0,0,0,0,0,0,0,0,0
1500,2.0,6,36,49,14.8665572,-15.8994956,0,0,1,0,0,0,0,0,0,0
2500,1.0,25,70,49,14.266667,-15.75,0,0,0,0,0,0,1,0,0,0
50,0.333333343,8,54,45,14.4415617,-15.8290298,0,0,0,0,0,0,0,0,0,1
250,0.5,11,52,30,14.6704706,-17.4353571,0,0,0,0,0,0,0,1,0,0
1300,2.0,10,40,48,14.7448212,-17.5125165,0,0,0,0,1,0,0,0,0,0
1000,1.5,18,40,63,13.690613,-15.830055,0,0,0,0,0,0,0,0,0,1
200,1.25,10,40,56,14.8665572,-15.8994956,0,0,0,0,0,0,0,0,0,1
250,1.5,10,59,30,14.2355279,-16.2122225,0,0,0,0,1,0,0,0,0,0
500,1.0,3,55,8,47.62191259999999,-122.3516787,0,0,0,0,1,0,0,0,0,0
700,6.0,15,45,48,15.010633,-16.81723,1,0,0,0,0,0,0,0,0,0
400,0.899999976,12,57,25,14.5349378,-16.5371315,1,0,0,0,0,0,0,0,0,0
5800,7.0,7,55,48,14.691,-17.4543767,0,0,1,0,0,0,0,0,0,0
300,1.0,7,57,30,14.7422891,-17.4709289,0,0,0,0,0,0,0,0,1,0
350,0.5,7,41,49,12.974849,-14.926441,0,0,0,0,0,0,0,1,0,0
80,0.400000006,6,60,48,14.7384546,-17.4677088,0,0,0,0,0,1,0,0,0,0
200,0.5,25,73,48,13.937936,-14.027045,1,0,0,0,0,0,0,0,0,0
300,1.5,14,59,48,14.908855,-15.771968,0,0,1,0,0,0,0,0,0,0
1316,8.0,14,65,49,15.048035,-16.44187,1,0,0,0,0,0,0,0,0,0
150,0.5,14,65,50,13.446536,-14.993978,0,0,0,0,0,1,0,0,0,0
400,1.0,5,56,48,14.5916821,-16.2520438,0,0,0,0,1,0,0,0,0,0
880,2.0,7,50,48,14.9165428,-17.1203909,0,0,0,0,1,0,0,0,0,0
400,2.0,8,75,20,45.478367,-73.5825911,1,0,0,0,0,0,0,0,0,0
508,2.0,11,52,48,14.973457,-15.878181,1,0,0,0,0,0,0,0,0,0
100,4.0,5,50,60,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
500,1.0,30,35,32,12.7781159,-15.4697841,0,0,1,0,0,0,0,0,0,0
850,1.0,12,32,56,13.68042,-16.50128,0,0,0,0,1,0,0,0,0,0
1200,2.5,5,40,42,15.3688083,-13.1365521,0,0,0,0,1,0,0,0,0,0
500,1.0,9,50,6,12.4715398,-11.9982004,0,0,1,0,0,0,0,0,0,0
40,0.5,8,46,60,15.0379112,-16.2536853,0,0,0,0,0,1,0,0,0,0
150,0.25,6,44,48,12.9161429,-16.4361702,0,0,0,0,0,0,0,1,0,0
50,1.0,8,54,49,16.0084589,-16.165018,0,0,0,0,1,0,0,0,0,0
1000,1.0,11,67,48,14.47376,-16.620935,0,0,0,0,0,0,1,0,0,0
309,0.75,5,50,42,14.122704,-12.7248629,0,0,1,0,0,0,0,0,0,0
120,0.25,8,32,56,14.7107147,-17.4584434,0,0,0,0,0,0,0,1,0,0
546,1.0,6,30,35,14.1652083,-16.0757749,1,0,0,0,0,0,0,0,0,0
350,0.400000006,6,49,30,13.1805159,-12.0561189,1,0,0,0,0,0,0,0,0,0
1200,2.0,30,56,49,13.7584764,-16.0610787,1,0,0,0,0,0,0,0,0,0
1000,8.0,7,55,49,34.0588036,-84.1712917,1,0,0,0,0,0,0,0,0,0
600,3.0,9,65,1,13.849943,-13.742584,0,0,1,0,0,0,0,0,0,0
200,1.0,7,68,40,14.7561322,-17.4567048,0,0,1,0,0,0,0,0,0,0
1500,1.0,5,52,7,12.4997568,-15.557696,1,0,0,0,0,0,0,0,0,0
100,0.5,5,62,18,15.5261,-13.3977,0,0,0,0,1,0,0,0,0,0
1150,0.75,12,57,30,14.6821999,-17.450951,0,0,1,0,0,0,0,0,0,0
773,0.5,17,76,42,32.7940463,34.989571,0,0,1,0,0,0,0,0,0,0
600,1.25,27,47,42,12.9316814,-14.0827096,1,0,0,0,0,0,0,0,0,0
60,1.0,10,44,48,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
1900,2.0,17,45,56,14.4439458,-16.9961101,1,0,0,0,0,0,0,0,0,0
1000,3.700000048,32,55,36,14.8387836,-17.2341324,0,0,0,0,1,0,0,0,0,0
200,3.0,5,42,48,14.753727,-17.4521585,0,0,0,0,1,0,0,0,0,0
1600,4.0,16,38,48,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
700,2.0,4,69,56,14.6373423,-17.0879032,0,0,0,0,0,1,0,0,0,0
1200,2.0,6,59,42,47.62191259999999,-122.3516787,0,0,1,0,0,0,0,0,0,0
100,1.0,13,74,42,14.641883,-16.552763,1,0,0,0,0,0,0,0,0,0
8000,2.0,28,85,10,15.980688,-16.463694,0,0,0,1,0,0,0,0,0,0
300,2.0,5,70,16,14.696982,-12.821154,0,0,1,0,0,0,0,0,0,0
90,0.629999995,17,59,52,13.995527,-15.719152,0,0,0,0,0,0,0,1,0,0
600,1.0,7,48,30,45.5125995,-73.56059549999999,0,0,0,0,1,0,0,0,0,0
1800,3.0,16,70,35,14.870318,-16.251078,1,0,0,0,0,0,0,0,0,0
250,0.25,10,70,25,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
2000,1.0,7,35,70,13.282822,-15.303216,1,0,0,0,0,0,0,0,0,0
450,1.0,12,71,25,13.075033,-15.61002,0,0,0,0,1,0,0,0,0,0
200,0.5,10,54,40,40.7379656,-73.9760519,0,0,0,0,1,0,0,0,0,0
700,1.0,17,66,56,13.9876,-14.6644,0,0,0,0,1,0,0,0,0,0
2400,8.0,9,76,14,45.0953319,-93.3747819,0,0,0,0,1,0,0,0,0,0
2500,3.0,10,72,49,13.9137639,-15.6676471,1,0,0,0,0,0,0,0,0,0
400,1.0,21,75,48,40.7982133,-77.8599084,1,0,0,0,0,0,0,0,0,0
1200,2.0,5,60,42,15.3961099,-15.1112776,0,0,0,0,1,0,0,0,0,0
4500,10.0,8,32,48,14.6821999,-17.450951,0,0,1,0,0,0,0,0,0,0
900,4.0,8,28,48,14.6674174,-17.4395282,1,0,0,0,0,0,0,0,0,0
1200,1.75,5,60,42,38.9113074,-77.0491336,0,0,0,0,1,0,0,0,0,0
800,2.0,16,53,45,13.6928389,-15.5341249,1,0,0,0,0,0,0,0,0,0
1000,1.0,8,65,49,13.166667,-12.116667,0,0,0,0,0,0,0,0,0,1
100,0.133499995,13,62,50,13.7725888,-13.6710059,0,0,0,0,0,0,0,0,0,1
100,1.0,5,47,56,40.7982133,-77.8599084,0,0,0,0,1,0,0,0,0,0
35,0.5,8,50,63,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
200,1.200000048,7,52,3,14.1367815,-12.6216211,0,0,0,0,1,0,0,0,0,0
100,1.0,8,36,84,13.919217,-15.9259271,0,0,0,0,0,1,0,0,0,0
300,0.5,6,56,48,12.5446763,-15.8084823,0,0,1,0,0,0,0,0,0,0
1000,1.5,7,38,30,12.6415985,-12.1268731,0,0,1,0,0,0,0,0,0,0
600,3.0,10,67,48,40.80368379999999,-73.953276,0,0,0,0,1,0,0,0,0,0
450,0.5,9,45,42,13.233333,-13.7,0,0,1,0,0,0,0,0,0,0
2500,3.0,8,60,35,14.5845291,-16.293844,0,0,0,0,1,0,0,0,0,0
180,1.5,10,72,35,14.973351,-16.861231,0,0,0,0,1,0,0,0,0,0
500,1.0,8,50,48,14.9382726,-16.3172147,1,0,0,0,0,0,0,0,0,0
1800,1.5,13,60,48,12.8373481,-16.362568,1,0,0,0,0,0,0,0,0,0
50,0.5,8,58,42,14.497401,-14.452362,0,0,0,0,0,0,0,0,0,1
1000,1.5,5,20,49,13.8522276,-15.876004,0,0,0,0,1,0,0,0,0,0
350,0.949999988,7,50,46,46.547567,-113.9885169,0,0,0,0,0,0,0,1,0,0
3000,10.0,11,55,54,15.408636,-16.493486,1,0,0,0,0,0,0,0,0,0
300,0.75,7,50,50,14.7309898,-17.4682077,1,0,0,0,0,0,0,0,0,0
3100,5.5,13,58,48,14.85,-16.3667,0,0,0,0,1,0,0,0,0,0
1800,2.135799885,10,60,7,15.25,-14.1,0,0,0,0,0,1,0,0,0,0
25,0.5,14,58,28,14.7107147,-17.4584434,0,0,0,0,0,0,0,1,0,0
500,10.0,10,50,56,40.7794366,-73.963244,0,0,0,0,1,0,0,0,0,0
200,1.0,4,42,56,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
150,1.5,8,59,40,12.7919928,-13.8346685,0,0,0,0,1,0,0,0,0,0
30,0.129999995,7,21,42,14.908855,-15.771968,0,0,0,0,0,1,0,0,0,0
100,1.0,11,47,49,15.010633,-16.81723,0,0,1,0,0,0,0,0,0,0
200,1.0,8,65,48,15.055022,-16.68219,0,0,0,0,1,0,0,0,0,0
1800,1.252300024,13,42,56,14.6964336,-16.4768577,1,0,0,0,0,0,0,0,0,0
550,1.0,2,31,70,40.7794366,-73.963244,1,0,0,0,0,0,0,0,0,0
100,1.0,6,65,48,14.6286613,-16.2945562,0,0,0,0,0,1,0,0,0,0
100,1.0,15,50,49,41.4587113,-81.5645969,0,0,1,0,0,0,0,0,0,0
100,2.0,12,53,50,15.685801,-16.053413,0,0,0,0,0,1,0,0,0,0
150,3.0,7,40,48,14.95,-16.383333,1,0,0,0,0,0,0,0,0,0
200,1.0,7,57,6,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
50,0.75,12,28,48,15.17734,-16.304724,1,0,0,0,0,0,0,0,0,0
100,0.5,15,63,75,14.155166,-16.037436,0,0,1,0,0,0,0,0,0,0
800,4.0,15,38,42,14.128458,-15.7439194,1,0,0,0,0,0,0,0,0,0
350,0.5,4,38,21,13.5619011,-13.1740348,0,0,1,0,0,0,0,0,0,0
